index,Case,Test,QL_bpd,TargetRPM,TargetP_psi,RPM,TargetVISL_cp,DP_psi,Ns,D_in,DENL_kgm3,WR_%,WC,Head_ft,exp_Ns,BHP_hp,VISL_cP_real,QL_round,eff_%,R2_m,Ptank_psi,Tin_F,QG_bpd,Pump,Comments
133,DN1750_Banjar,Viscosity,446.6869976,2000,100,2000,98,2.0006875,2185,4,863.5342032,0,0,5.350714989,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
134,DN1750_Banjar,Viscosity,454.6978564,2000,100,2000,98,1.99028125,2185,4,863.5806948,0,0,5.322597554,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
135,DN1750_Banjar,Viscosity,457.3789944,2000,100,2000,98,1.97578125,2185,4,863.7430255,0,0,5.282827255,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
136,DN1750_Banjar,Viscosity,458.2311563,2000,100,2000,98,1.97271875,2185,4,863.5270266,0,0,5.275958143,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
137,DN1750_Banjar,Viscosity,460.2513212,2000,100,2000,98,1.9955625,2185,4,863.621804,0,0,5.336467138,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
138,DN1750_Banjar,Viscosity,34.37100122,2000,100,2000,182,2.7651875,2185,4,871.1206863,0,0,7.330917999,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
139,DN1750_Banjar,Viscosity,34.90362407,2000,100,2000,182,2.76059375,2185,4,871.5070896,0,0,7.315494357,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
140,DN1750_Banjar,Viscosity,61.08133608,2000,100,2000,182,2.691625,2185,4,870.9701736,0,0,7.137126169,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
141,DN1750_Banjar,Viscosity,71.78296279,2000,100,2000,182,2.65728125,2185,4,871.0759888,0,0,7.045204181,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
142,DN1750_Banjar,Viscosity,91.79618107,2000,100,2000,182,2.57678125,2185,4,871.103447,0,0,6.831560567,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
143,DN1750_Banjar,Viscosity,118.5483398,2000,100,2000,182,2.5385,2185,4,871.0239198,0,0,6.730683821,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
144,DN1750_Banjar,Viscosity,130.9914111,2000,100,2000,182,2.492875,2185,4,871.1183852,0,0,6.608995043,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
145,DN1750_Banjar,Viscosity,156.0472041,2000,100,2000,182,2.43421875,2185,4,871.1086734,0,0,6.453560252,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
146,DN1750_Banjar,Viscosity,183.797918,2000,100,2000,182,2.360375,2185,4,871.0433433,0,0,6.258256277,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
147,DN1750_Banjar,Viscosity,208.9974316,2000,100,2000,182,2.3141875,2185,4,871.1249767,0,0,6.135220574,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
148,DN1750_Banjar,Viscosity,218.1916507,2000,100,2000,182,2.3076875,2185,4,871.0043402,0,0,6.118835563,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
149,DN1750_Banjar,Viscosity,237.0159812,2000,100,2000,182,2.2405625,2185,4,871.0575794,0,0,5.940490457,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
150,DN1750_Banjar,Viscosity,258.6603622,2000,100,2000,182,2.1993125,2185,4,871.1184632,0,0,5.830715182,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
151,DN1750_Banjar,Viscosity,261.7520166,2000,100,2000,182,2.17828125,2185,4,871.1080884,0,0,5.775026888,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
152,DN1750_Banjar,Viscosity,273.3446554,2000,100,2000,182,2.14940625,2185,4,871.0106977,0,0,5.699111083,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
153,DN1750_Banjar,Viscosity,279.685561,2000,100,2000,182,2.13315625,2185,4,870.9463427,0,0,5.656442436,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
154,DN1750_Banjar,Viscosity,281.6259202,2000,100,2000,182,2.11528125,2185,4,871.0419782,0,0,5.608427859,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
155,DN1750_Banjar,Viscosity,281.8176595,2000,100,2000,182,2.11034375,2185,4,871.0150271,0,0,5.595509771,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
156,DN1750_Banjar,Viscosity,286.537634,2000,100,2000,182,2.09690625,2185,4,871.1226755,0,0,5.559193606,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
157,DN1750_Banjar,Viscosity,289.4291377,2000,100,2000,182,2.1058125,2185,4,871.1046951,0,0,5.582920562,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
158,DN1750_Banjar,Viscosity,298.0684182,2000,100,2000,182,2.0921875,2185,4,871.0949053,0,0,5.546860362,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
159,DN1750_Banjar,Viscosity,30.07335368,2000,100,2000,217,2.76371875,2185,4,873.1741969,0,0,7.309792604,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
160,DN1750_Banjar,Viscosity,38.13965767,2000,100,2000,217,2.7093125,2185,4,873.2234578,0,0,7.165488618,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
161,DN1750_Banjar,Viscosity,60.4616702,2000,100,2000,217,2.60625,2185,4,873.1642901,0,0,6.893379844,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
162,DN1750_Banjar,Viscosity,75.6924573,2000,100,2000,217,2.59334375,2185,4,873.0901843,0,0,6.859825759,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
163,DN1750_Banjar,Viscosity,107.1820201,2000,100,2000,217,2.52390625,2185,4,873.2213126,0,0,6.675149484,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
164,DN1750_Banjar,Viscosity,138.1340038,2000,100,2000,217,2.42878125,2185,4,873.1021973,0,0,6.424442167,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
165,DN1750_Banjar,Viscosity,152.8318066,2000,100,2000,217,2.39175,2185,4,873.2210786,0,0,6.325628401,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
166,DN1750_Banjar,Viscosity,179.5770502,2000,100,2000,217,2.351375,2185,4,873.0843729,0,0,6.21981955,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
167,DN1750_Banjar,Viscosity,197.5043288,2000,100,2000,217,2.3044375,2185,4,873.1512241,0,0,6.095194523,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
168,DN1750_Banjar,Viscosity,206.475524,2000,100,2000,217,2.2831875,2185,4,873.1055905,0,0,6.039304299,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
169,DN1750_Banjar,Viscosity,226.2489989,2000,100,2000,217,2.19209375,2185,4,873.1576986,0,0,5.798004391,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
170,DN1750_Banjar,Viscosity,226.5600987,2000,100,2000,217,2.1831875,2185,4,873.2074275,0,0,5.774118847,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
171,DN1750_Banjar,Viscosity,236.8617887,2000,100,2000,217,2.19059375,2185,4,873.1195146,0,0,5.794290338,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
172,DN1750_Banjar,Viscosity,250.3555524,2000,100,2000,217,2.14790625,2185,4,873.1479869,0,0,5.681193328,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
173,DN1750_Banjar,Viscosity,251.0222893,2000,100,2000,217,2.133625,2185,4,873.226188,0,0,5.642914154,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
174,DN1750_Banjar,Viscosity,251.2974285,2000,100,2000,217,2.1574375,2185,4,873.1858588,0,0,5.706155902,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
175,DN1750_Banjar,Viscosity,260.0650545,2000,100,2000,217,2.10778125,2185,4,873.1514971,0,0,5.57504064,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
176,DN1750_Banjar,Viscosity,260.2158564,2000,100,2000,217,2.11078125,2185,4,873.1216598,0,0,5.583166369,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
177,DN1750_Banjar,Viscosity,260.3661751,2000,100,2000,217,2.1098125,2185,4,873.2293472,0,0,5.579915752,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
178,DN1750_Banjar,Emulsion,37.58115899,2500,100,2500,1,5.8580305,2185,4,995.6088217,98.8288642,1,13.5886088,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
179,DN1750_Banjar,Emulsion,75.23230553,2500,100,2500,1,5.90519602,2185,4,995.685163,98.88578509,1,13.69696627,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
180,DN1750_Banjar,Emulsion,164.5396646,2500,100,2500,1,5.97523369,2185,4,995.4010529,98.81955372,1,13.86337283,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
181,DN1750_Banjar,Emulsion,206.5596151,2500,100,2500,1,6.02276448,2185,4,995.4034095,98.82130721,1,13.97361779,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
182,DN1750_Banjar,Emulsion,259.3535172,2500,100,2500,1,5.95365912,2185,4,995.2999329,98.7443091,1,13.81472023,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
183,DN1750_Banjar,Emulsion,366.7770308,2500,100,2500,1,5.93843215,2185,4,995.3226365,98.7612016,1,13.77907364,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
184,DN1750_Banjar,Emulsion,450.3549852,2500,100,2500,1,5.78266736,2185,4,995.2818822,98.74178757,1,13.41819862,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
185,DN1750_Banjar,Emulsion,530.7979149,2500,100,2500,1,5.49366541,2185,4,995.2317176,98.71103274,1,12.74823617,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
186,DN1750_Banjar,Emulsion,620.4035327,2500,100,2500,1,5.19501576,2185,4,995.2476852,98.72290401,1,12.05501616,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
187,DN1750_Banjar,Emulsion,697.7965343,2500,100,2500,1,4.90560414,2185,4,995.23828,98.71590623,1,11.38354507,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
188,DN1750_Banjar,Emulsion,772.3275484,2500,100,2500,1,4.6302652,2185,4,995.2709008,98.73254307,1,10.74426381,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
189,DN1750_Banjar,Emulsion,895.1698165,2500,100,2500,1,4.06084872,2185,4,995.2464452,98.71434851,1,9.423197195,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
190,DN1750_Banjar,Emulsion,967.9187441,2500,100,2500,1,3.74451902,2185,4,995.2163764,98.67777497,1,8.68941683,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
191,DN1750_Banjar,Emulsion,1064.925153,2500,100,2500,1,3.40391972,2185,4,995.249258,98.70225032,1,7.898771492,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
192,DN1750_Banjar,Emulsion,1141.965969,2500,100,2500,1,3.16448628,2185,4,995.2011776,98.66647085,1,7.343522663,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
193,DN1750_Banjar,Emulsion,1197.472165,2500,100,2500,1,3.00482077,2185,4,995.2982274,98.74196858,1,6.972322158,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
194,DN1750_Banjar,Emulsion,1238.174207,2500,100,2500,1,2.85655503,2185,4,995.2251111,98.68756354,1,6.628776452,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
195,DN1750_Banjar,Emulsion,1257.459064,2500,100,2500,1,2.81619656,2185,4,995.3475989,98.56814185,1,6.534318423,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
196,DN1750_Banjar,Emulsion,1258.268411,2500,100,2500,1,2.81255905,2185,4,995.190079,98.68983652,1,6.526911365,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
197,DN1750_Banjar,Emulsion,162.393973,2500,100,2500,9,4.59452226,2185,4,827.9241838,15.67522516,0.05,12.81627729,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
198,DN1750_Banjar,Emulsion,178.1092023,2500,100,2500,9,4.50445577,2185,4,883.1708939,43.30323425,0.1,11.7790342,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
199,DN1750_Banjar,Emulsion,225.9688994,2500,100,2500,9,4.53092873,2185,4,822.784723,13.06870713,0.05,12.71783292,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
200,DN1750_Banjar,Emulsion,226.4965475,2500,100,2500,9,4.42653942,2185,4,863.0838752,33.09019939,0.1,11.84468286,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
201,DN1750_Banjar,Emulsion,277.3815781,2500,100,2500,9,4.44342425,2185,4,819.2160808,11.25884268,0.05,12.52654826,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
202,DN1750_Banjar,Emulsion,299.2161098,2500,100,2500,9,4.66645482,2185,4,927.6924978,66.1621544,0.4,11.61703037,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
203,DN1750_Banjar,Emulsion,302.745951,2500,100,2500,9,4.40101937,2185,4,898.1503613,51.21357427,0.15,11.31660962,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
204,DN1750_Banjar,Emulsion,321.7415446,2500,100,2500,9,4.73948582,2185,4,878.8082948,41.34964357,0.4,12.45515637,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
205,DN1750_Banjar,Emulsion,324.1104439,2500,100,2500,9,4.44986363,2185,4,903.8437325,54.12067725,0.2,11.37013064,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
206,DN1750_Banjar,Emulsion,331.4567211,2500,100,2500,9,4.74605932,2185,4,878.517397,41.20199193,0.4,12.47656115,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
207,DN1750_Banjar,Emulsion,332.9678736,2500,100,2500,9,4.50689478,2185,4,908.2928517,56.30583687,0.25,11.4594461,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
208,DN1750_Banjar,Emulsion,338.7962636,2500,100,2500,9,4.73373304,2185,4,878.2354786,41.07539385,0.4,12.44815216,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
209,DN1750_Banjar,Emulsion,347.5195881,2500,100,2500,9,4.40048657,2185,4,809.7992682,6.54144847,0.05,12.54976009,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
210,DN1750_Banjar,Emulsion,358.8777402,2500,100,2500,9,4.7113079,2185,4,877.5658353,40.73553515,0.4,12.39863526,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
211,DN1750_Banjar,Emulsion,369.2984743,2500,100,2500,9,4.4090811,2185,4,837.2434581,20.25227935,0.15,12.16209603,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
212,DN1750_Banjar,Emulsion,372.8709903,2500,100,2500,9,4.38494475,2185,4,817.7144032,10.05843494,0.1,12.38438891,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
213,DN1750_Banjar,Emulsion,394.072583,2500,100,2500,9,4.44071567,2185,4,845.2853563,24.42534094,0.2,12.13281919,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
214,DN1750_Banjar,Emulsion,396.6244236,2500,100,2500,9,4.49397887,2185,4,850.8545634,27.11204294,0.25,12.19797664,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
215,DN1750_Banjar,Emulsion,425.5758205,2500,100,2500,9,4.39449327,2185,4,815.8576706,9.13262606,0.1,12.43960259,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
216,DN1750_Banjar,Emulsion,435.3145339,2500,100,2500,9,4.37548027,2185,4,807.3030904,5.31628083,0.05,12.51702785,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
217,DN1750_Banjar,Emulsion,436.2338718,2500,100,2500,9,4.42931919,2185,4,849.7005356,26.4966654,0.25,12.03879972,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
218,DN1750_Banjar,Emulsion,443.9232259,2500,100,2500,9,4.10212908,2185,4,829.9452876,16.49421498,0.15,11.41489609,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
219,DN1750_Banjar,Emulsion,445.8412738,2500,100,2500,9,4.52502922,2185,4,877.6780846,40.78648749,0.4,11.90688715,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
220,DN1750_Banjar,Emulsion,475.3411084,2500,100,2500,9,4.34251951,2185,4,841.2213428,22.39043432,0.2,11.92184852,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
221,DN1750_Banjar,Emulsion,491.6651288,2500,100,2500,9,4.25707397,2185,4,845.4298709,24.31471269,0.25,11.62908947,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
222,DN1750_Banjar,Emulsion,496.8829824,2500,100,2500,9,4.34019669,2185,4,877.4476035,40.67251854,0.4,11.4235299,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
223,DN1750_Banjar,Emulsion,508.8589338,2500,100,2500,9,4.20751091,2185,4,806.4306194,4.85007912,0.05,12.0495366,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
224,DN1750_Banjar,Emulsion,517.6502661,2500,100,2500,9,4.24817327,2185,4,812.8005041,7.59139319,0.1,12.07064177,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
225,DN1750_Banjar,Emulsion,518.3807488,2500,100,2500,9,3.78745148,2185,4,825.1138921,14.07453556,0.15,10.60096211,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
226,DN1750_Banjar,Emulsion,550.7337287,2500,100,2500,9,4.07808057,2185,4,842.1731,22.6507256,0.25,11.18321154,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
227,DN1750_Banjar,Emulsion,551.4414298,2500,100,2500,9,3.95933343,2185,4,835.913072,19.74555603,0.2,10.93888518,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
228,DN1750_Banjar,Emulsion,557.169684,2500,100,2500,9,4.05611206,2185,4,876.9902217,40.44339737,0.4,10.68137832,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
229,DN1750_Banjar,Emulsion,582.0744011,2500,100,2500,9,4.07934684,2185,4,806.9036949,5.03658444,0.05,11.67564903,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
230,DN1750_Banjar,Emulsion,588.2633683,2500,100,2500,9,3.57199613,2185,4,824.656973,13.96728877,0.15,10.00344866,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
231,DN1750_Banjar,Emulsion,603.8088625,2500,100,2500,9,3.84753327,2185,4,842.2697285,22.87540769,0.25,10.54977738,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
232,DN1750_Banjar,Emulsion,610.7763724,2500,100,2500,9,3.96522067,2185,4,812.3139092,7.38593316,0.1,11.27341709,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
233,DN1750_Banjar,Emulsion,611.3002635,2500,100,2500,9,3.73968755,2185,4,834.4179858,19.01302532,0.2,10.35055805,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
234,DN1750_Banjar,Emulsion,642.5981599,2500,100,2500,9,3.6276658,2185,4,876.512647,40.19951359,0.4,9.55831167,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
235,DN1750_Banjar,Emulsion,663.1670034,2500,100,2500,9,3.34186206,2185,4,825.4368424,14.39972446,0.15,9.350111164,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
236,DN1750_Banjar,Emulsion,666.6399711,2500,100,2500,9,3.66964031,2185,4,807.0637176,5.11957948,0.05,10.50093035,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
237,DN1750_Banjar,Emulsion,666.6983939,2500,100,2500,9,3.68746958,2185,4,812.6725833,7.58819387,0.1,10.47912308,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
238,DN1750_Banjar,Emulsion,685.0626633,2500,100,2500,9,3.46003717,2185,4,836.02601,19.86578638,0.2,9.558133206,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
239,DN1750_Banjar,Emulsion,696.8132935,2500,100,2500,9,3.49183132,2185,4,844.7043815,24.11234423,0.25,9.546861295,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
240,DN1750_Banjar,Emulsion,709.4721235,2500,100,2500,9,3.30924157,2185,4,876.2828076,40.08286462,0.4,8.721602392,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
241,DN1750_Banjar,Emulsion,720.790486,2500,100,2500,9,3.35759807,2185,4,813.068795,7.79492911,0.1,9.537038081,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
242,DN1750_Banjar,Emulsion,741.5977789,2500,100,2500,9,3.29350905,2185,4,806.8059548,5.09553451,0.05,9.427615675,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
243,DN1750_Banjar,Emulsion,757.6118237,2500,100,2500,9,3.23445933,2185,4,845.2764888,24.40592891,0.25,8.837206616,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
244,DN1750_Banjar,Emulsion,773.313508,2500,100,2500,9,2.86710695,2185,4,837.0590856,20.2842763,0.2,7.910426187,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
245,DN1750_Banjar,Emulsion,779.3229395,2500,100,2500,9,2.9366707,2185,4,825.9002389,14.59099807,0.15,8.211826445,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
246,DN1750_Banjar,Emulsion,802.6274605,2500,100,2500,9,2.98617195,2185,4,807.0768456,5.23834029,0.05,8.54499922,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
247,DN1750_Banjar,Emulsion,804.3250368,2500,100,2500,9,2.99674965,2185,4,875.8069129,39.84736861,0.4,7.902312465,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
248,DN1750_Banjar,Emulsion,821.4821983,2500,100,2500,9,2.90156458,2185,4,813.170125,7.86094185,0.1,8.240677722,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
249,DN1750_Banjar,Emulsion,823.122042,2500,100,2500,9,2.66757299,2185,4,837.1348032,20.37868807,0.2,7.359240863,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
250,DN1750_Banjar,Emulsion,840.5816255,2500,100,2500,9,2.69283885,2185,4,825.948331,14.56289793,0.15,7.529559821,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
251,DN1750_Banjar,Emulsion,848.7483008,2500,100,2500,9,2.96583547,2185,4,845.6703684,24.57264464,0.25,8.099496926,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
252,DN1750_Banjar,Emulsion,868.4506072,2500,100,2500,9,2.75844477,2185,4,875.7523118,39.81362117,0.4,7.274365261,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
253,DN1750_Banjar,Emulsion,895.0428668,2500,100,2500,9,2.41189964,2185,4,826.1492383,14.6316083,0.15,6.74237385,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
254,DN1750_Banjar,Emulsion,897.3286113,2500,100,2500,9,2.64546485,2185,4,813.7490847,8.15507988,0.1,7.507988281,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
255,DN1750_Banjar,Emulsion,897.6494487,2500,100,2500,9,2.63368773,2185,4,807.2654109,5.31185468,0.05,7.534597194,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
256,DN1750_Banjar,Emulsion,897.9351965,2500,100,2500,9,2.44468154,2185,4,837.0495519,20.34053071,0.2,6.745019795,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
257,DN1750_Banjar,Emulsion,910.1164282,2500,100,2500,9,2.61268412,2185,4,875.7941028,39.83028414,0.4,6.889647348,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
258,DN1750_Banjar,Emulsion,915.2942527,2500,100,2500,9,2.78482645,2185,4,845.8386501,24.62328404,0.25,7.603660415,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
259,DN1750_Banjar,Emulsion,937.1820724,2500,100,2500,9,2.24285063,2185,4,826.1657461,14.75194648,0.15,6.269678484,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
260,DN1750_Banjar,Emulsion,951.354948,2500,100,2500,9,2.28208635,2185,4,836.8510678,20.18896371,0.2,6.297903507,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
261,DN1750_Banjar,Emulsion,951.9002406,2500,100,2500,9,2.51385999,2185,4,807.4553114,5.49802934,0.05,7.190096081,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
262,DN1750_Banjar,Emulsion,961.7656145,2500,100,2500,9,2.45951765,2185,4,875.8466687,39.85848258,0.4,6.485358149,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
263,DN1750_Banjar,Emulsion,964.7722848,2500,100,2500,9,2.40980547,2185,4,813.7160623,8.16003272,0.1,6.839450342,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
264,DN1750_Banjar,Emulsion,966.1263076,2500,100,2500,9,2.63704185,2185,4,845.8473315,24.62106127,0.25,7.200077022,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
265,DN1750_Banjar,Emulsion,970.8580916,2500,100,2500,9,2.11307889,2185,4,826.1116325,14.72449737,0.15,5.907300688,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
266,DN1750_Banjar,Emulsion,972.2694993,2500,100,2500,9,2.41320225,2185,4,875.7515578,39.76486221,0.4,6.36392286,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
267,DN1750_Banjar,Emulsion,974.8477487,2500,100,2500,9,2.42975961,2185,4,875.9140832,39.88060823,0.4,6.40639781,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
268,DN1750_Banjar,Emulsion,974.8880862,2500,100,2500,9,2.42903693,2185,4,875.9125057,39.88434,0.4,6.404503899,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
269,DN1750_Banjar,Emulsion,977.283205,2500,100,2500,9,1.95154059,2185,4,825.9284004,14.63678412,0.15,5.456916296,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
270,DN1750_Banjar,Emulsion,983.8730914,2500,100,2500,9,1.96842291,2185,4,826.0767169,14.62979726,0.15,5.503134572,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
271,DN1750_Banjar,Emulsion,987.7485898,2500,100,2500,9,1.99941572,2185,4,826.2327547,14.70897987,0.15,5.588725745,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
272,DN1750_Banjar,Emulsion,990.5081515,2500,100,2500,9,2.17148029,2185,4,836.7655565,20.22032063,0.2,5.993274925,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
273,DN1750_Banjar,Emulsion,993.9225318,2500,100,2500,9,2.20428228,2185,4,807.3879815,5.45290442,0.05,6.305173371,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
